,duration1,duration2,duration3,duration4,duration5,duration6,duration7,duration8,duration21,duration9,duration10,duration27,duration13,duration14,duration24,duration11,duration12,duration15,duration16,duration18,duration17,duration19,duration20,duration22,duration23,duration25,duration26,duration28,duration29,duration30,duration31,duration32,duration33,cost1,cost2,cost3,cost4,cost5,cost6,cost7,cost8,cost21,cost9,cost10,cost27,cost13,cost14,cost24,cost11,cost12,cost15,cost16,cost18,cost17,cost19,cost20,cost22,cost23,cost25,cost26,cost28,cost29,cost30,cost31,cost32,cost33,total_cost,total_planned_value,baseline_duration,actual_duration
88,0,59.0,339.0,12.0,22.0,174.69279285861035,208.0465744639985,169.55525955489853,77.01508231438117,242.7482454738688,87.80660878580538,241.03661057729047,273.0679125320144,11.331605927940274,65.80036276710524,10.547994280013326,40.817616895199194,18.74840122113079,20.60706358211451,18.0718864121115,17.78062036449748,9.22208450358529,8.466351707359882,18.96393249290855,8.273833989220217,8.892084991552327,16.723395085385114,10.002246910021057,11.314067408769095,11.202788981216786,18.30081401712563,9.093660208585389,0,0,5900.0,200.0,200.0,880.0,3493.855857172207,4160.93148927997,3391.1051910979704,7701.508231438118,1011.4510228077867,5268.396527148323,24103.66105772905,533.3357666640907,212.46761114888014,1233.7568018832235,1186.6493565014991,765.3303167849849,351.53252289620235,804.963421176348,1058.8995944596581,1041.8332244822743,540.3565138819506,496.0752953531181,711.1474684840707,193.91798412234883,1042.0412099475384,627.1273157019418,200.04493820042114,212.13876391442054,1050.2614669890736,0.0,213.13266113872004,0,68785.92161040418,58900.0,1107.6000000000001,1147.5081045124164
89,0,59.0,339.0,12.0,22.0,218.40277027871971,191.21757326561658,147.09621385752706,81.25853722244555,232.2301843812265,100.8627550558399,241.4272311009967,230.60624688879707,10.460333067684449,64.11759799344996,10.42579814969887,46.08531380740359,15.635964272933837,27.892910996369352,15.022488113469462,15.979972778496816,9.431731757372486,8.803639757313787,15.629212483658149,8.914060835372927,8.534625102282238,17.292533859684376,10.021198823150355,11.486114176566549,9.679170146466172,18.805486161504458,9.305150263713454,0,0,5900.0,200.0,200.0,880.0,4368.055405574394,3824.3514653123316,2941.9242771505415,8125.853722244556,967.6257682551105,6051.765303350394,24142.72311009967,450.40282595468176,196.13124501908342,1202.204962377187,1172.9022918411229,864.0996338888173,293.17433011750944,1089.566835795678,880.2239128986013,936.3265299900478,552.6405326585441,515.8382670301047,586.0954681371805,208.92330082905298,1000.1513791736998,648.4700197381641,200.4239764630071,215.36464081062277,907.4222012312036,0.0,218.0894593057841,0,69740.75086524709,58900.0,1107.6000000000001,1150.0541976934483
90,0,59.0,339.0,12.0,22.0,228.96917222934582,226.73633026933786,160.5066711382815,82.04383085972792,168.70587122149033,97.00389880103106,239.53134145496898,269.7004776230168,11.412729469189365,61.392746883090496,11.527747587874082,38.934637983086915,15.79681602681461,25.578347388731984,16.99699613585453,17.94748726344763,7.934876867783098,9.087170528854832,17.361335693900145,9.038749905884554,7.321656732613426,16.495790924871432,9.992844417063365,10.786718205947734,10.137111483283306,18.0394561347907,8.78098283777556,0,0,5900.0,200.0,200.0,880.0,4579.383444586916,4534.726605386757,3210.13342276563,8204.383085972791,702.9411300895431,5820.2339280618635,23953.134145496897,526.7587453574547,213.9886775473006,1151.114004057947,1296.8716036358342,730.0244621828797,296.19030050277394,999.1541948723432,995.9177423352264,1051.6105818426347,464.9341914716659,532.4513981750879,651.0500885212555,211.84570091916925,858.0066483531358,618.5921596826787,199.8568883412673,202.25096636152,950.3542015578099,0.0,205.8042852603647,0,70341.71260333875,58900.0,1107.6000000000001,1195.800992902909
91,0,59.0,339.0,12.0,22.0,178.46337878007006,173.5052258108932,146.50733039551562,83.39481651485887,215.2647657040818,101.57572096188132,239.0883439375565,268.41438116945653,11.18363613923027,61.01349671265626,9.451963626617372,45.01279156651733,17.910190929933176,24.86261168679929,15.274716920536624,18.357233741274143,8.39437564965327,8.198442660134909,17.120005798736404,8.442815528051906,8.50579784581322,17.26204607391099,10.066996937322687,11.638135585659146,10.828985974487413,16.54361299500237,9.510116064339856,0,0,5900.0,200.0,200.0,880.0,3569.2675756014014,3470.104516217864,2930.1466079103125,8339.481651485887,896.9365237670077,6094.543257712879,23908.83439375565,524.2468382215948,209.69317761056757,1144.003063362305,1063.3459079944544,843.9898418721999,335.81607993624704,971.1957690155973,895.0029445626928,1075.6191645277818,491.8579482218713,480.3774996172798,642.0002174526152,197.87848893871654,996.7731850562367,647.3267277716621,201.33993874645373,218.21504223110898,1015.217435108195,0.0,222.89334525796536,0,68566.10714195654,58900.0,1107.6000000000001,1143.7249654694074
92,0,59.0,339.0,12.0,22.0,213.76948075652808,150.39106525726092,148.83915545366918,81.35457075794277,219.86555226193585,93.1988728363882,239.05827360173194,266.71632046279194,11.398523206413513,66.26388370866039,10.965549043247368,41.89464417032207,17.1053728140294,24.6191902540451,17.570361462256855,15.54375994649125,8.117525810527528,8.246769711460573,17.550645603412093,9.142650117941407,9.318320987817257,15.96453490559551,9.979306906249224,10.363230277718246,11.066448328802052,17.96584054390079,8.548760278471693,0,0,5900.0,200.0,200.0,880.0,4275.389615130562,3007.8213051452185,2976.7831090733835,8135.4570757942765,916.1064677580661,5591.932370183293,23905.827360173193,520.9303134038905,213.72231012025335,1242.4478195373824,1233.624267365329,785.5245781935388,320.72574026305125,961.6871192986367,1029.5133669291126,910.7671843647216,475.63627796059734,483.20916278089294,658.1492101279534,214.28086213925172,1091.9907407598348,598.6700589598316,199.58613812498447,194.31056770721713,1037.4795308251923,0.0,200.3615690266803,0,68361.93412114635,58900.0,1107.6000000000001,1176.4012128273919
93,0,59.0,339.0,12.0,22.0,109.13949426744438,195.47870715620797,191.2478799626392,81.42516254273595,204.5192073622382,92.31263404109518,240.66482609536587,250.76213164216537,11.064484136347462,58.340935910288266,11.209883555943147,41.65093033523661,16.04453314502946,25.793623346747417,17.706915104531422,18.556796362348337,9.09976629908787,8.665817323236569,15.917068014819971,7.957357890292471,8.244671052453326,14.864299076937412,9.981351864077912,10.57298589977935,10.309391202336538,17.503225622984896,9.398685122640874,0,0,5900.0,200.0,200.0,880.0,2182.7898853488878,3909.5741431241595,3824.957599252784,8142.516254273594,852.163364009326,5538.758042465711,24066.482609536586,489.7697883636042,207.4590775565149,1093.8925483179053,1261.111900043604,780.9549437856864,300.8349964693024,1007.563411982321,1037.514556906138,1087.3122868563478,533.1894315871799,507.7627337833927,596.890050555749,186.5005755537298,966.1723889593741,557.4112153851529,199.62703728155822,198.24348562086283,966.5054252190505,0.0,220.28168256189548,0,67896.23943480042,58900.0,1107.6000000000001,1082.846770623346
94,0,59.0,339.0,12.0,22.0,197.28375111059614,141.87437200313605,93.95239667048043,82.57529300881647,202.06763971079116,89.98248216521475,239.69815928490237,245.07917830809805,9.872569526008343,61.44294018425819,9.48939080654975,44.34347417722116,18.164234059235085,22.274156759957428,15.936649345193377,17.737313311130112,8.61626348190075,8.123046143052669,18.59020766667529,8.26041854677251,7.396361986436361,14.569623283568259,9.949865295858398,10.04993943176574,9.75542745118914,16.79305312013555,9.194718520629264,0,0,5900.0,200.0,200.0,880.0,3945.6750222119226,2837.487440062721,1879.0479334096085,8257.529300881648,841.9484987949633,5398.9489299128845,23969.815928490236,478.670270133004,185.11067861265644,1152.0551284548412,1067.5564657368468,831.4401408228968,340.5793886106578,870.084248435837,933.7880475699244,1039.29570182403,504.8591883926221,475.9597349444923,697.1327875003234,193.6035596899807,866.7611702855111,546.3608731338097,198.99730591716798,188.43636434560761,914.5713235489819,0.0,215.5012153272484,0,66011.21664705043,58900.0,1107.6000000000001,1138.0486650719856
95,0,59.0,339.0,12.0,22.0,171.97697885872077,199.80650535057413,124.28651618832552,80.91367836207509,176.75087857792778,84.9370259341967,239.29438473429653,261.76349524895573,10.655150717980572,62.01605526637593,11.226582044467722,41.115679003211724,17.279428308952753,24.503442400108224,17.800293989364253,18.154647314445143,8.103907533473171,7.46611539716792,15.959881221089411,9.30615401316944,9.421809116813407,18.458472903889483,10.004676273673248,11.390712955884668,11.275947038950129,18.430407341662253,8.37567324959265,0,0,5900.0,200.0,200.0,880.0,3439.539577174415,3996.1301070114823,2485.7303237665105,8091.367836207509,736.4619940746991,5096.221556051802,23929.438473429655,511.25682665811667,199.78407596213572,1162.8010362445489,1262.9904800026188,770.9189813102198,323.9892807928641,957.1657187542274,1042.9859759393116,1063.74886608077,474.8383320394436,437.4676990528078,598.4955457908529,218.11298468365874,1104.118255876571,692.1927338958556,200.09352547346495,213.57586792283752,1057.1200349015746,0.0,196.30484178732772,0,67442.85093088527,58900.0,1107.6000000000001,1131.2363286627858
96,0,59.0,339.0,12.0,22.0,184.26438963973536,154.28661338642257,135.02971398896634,76.66868807966574,235.25531854237823,84.13120997705218,240.25969986911696,248.4107177886601,10.864026829433733,61.35445892325092,9.788813227787763,43.33963460072993,18.358814224591622,28.263791991016724,16.684170736081658,16.99724934884378,8.841794206461444,8.544149726460523,17.47896706370768,9.083595606858328,8.423980919496792,17.528087793126524,10.012762608310766,10.079353200487217,11.41882847682416,18.644497815139644,9.442082421509909,0,0,5900.0,200.0,200.0,880.0,3685.287792794707,3085.7322677284515,2700.594279779327,7666.868807966574,980.2304939265761,5047.872598623131,24025.969986911696,485.1771831809767,203.7005030518825,1150.396104810955,1101.2414881261234,812.6181487636862,344.2277667110929,1104.0543746490907,977.5881290672846,995.9325790338153,518.0738792848502,500.63377303479626,655.461264889038,212.89677203574206,987.1852640035303,657.3032922422447,200.2552521662153,188.98787250913531,1070.515169702265,0.0,221.2988067541385,0,66760.10385174732,58900.0,1107.6000000000001,1131.11350334296
97,0,59.0,339.0,12.0,22.0,240.39181602022367,171.0542421380597,196.78800904287635,79.7805049810405,198.12956983789545,96.91300303933154,238.8798944020662,241.4854788221783,10.951121515848385,62.71238061064031,10.741678375473604,44.74293966588195,15.766694561662899,28.126965251269482,15.100536287838603,18.676655512652484,8.691044910466438,9.03368487408527,16.402156369330065,8.15997192786572,8.615845315608027,18.408881241636973,10.025605255181343,10.436171554293576,11.534750110486364,16.41593107325649,8.8533452772328,0,0,5900.0,200.0,200.0,880.0,4807.836320404474,3421.0848427611936,3935.7601808575273,7978.050498104049,825.5398743245644,5814.780182359893,23887.98944020662,471.651325824567,205.33352842215723,1175.857136449506,1208.4388172407805,838.9301187352866,295.62552303117934,1098.7095801277142,884.7970481155431,1094.3352839444815,509.24091272264286,529.3174730909338,615.0808638498775,191.24934205935284,1009.6693729228157,690.3330465613865,200.51210510362688,195.67821664300456,1081.3828228580967,0.0,207.50027993514374,0,70354.68413665642,58900.0,1107.6000000000001,1176.4882424044324
98,0,59.0,339.0,12.0,22.0,206.2117191760617,192.32531944114436,156.7591078205485,79.41412008571926,173.2947049029629,91.14384457825957,238.9745620104093,262.25375809156475,10.469672132737653,61.74775550779737,11.83958822595958,43.77810529425178,18.202574175263383,24.221793078810457,17.579840169603685,16.46920885581723,7.704759535642481,9.435672622929468,16.594572372647114,8.547723381933771,7.490268396908709,16.64514605410458,9.947021998149282,9.430501956558615,9.727099753596892,14.022536391040909,9.074667504516507,0,0,5900.0,200.0,200.0,880.0,4124.234383521234,3846.506388822887,3135.18215641097,7941.412008571926,722.0612704290122,5468.630674695574,23897.45620104093,512.2143712725874,196.30635248883098,1157.770415771201,1331.9536754204528,820.8394742672209,341.29826578618844,946.1637921410335,1030.0687599377159,964.9927063955407,451.4507540415516,552.8714427497736,622.2964639742668,200.33726676407275,877.7658277627394,624.1929770289217,198.94043996298564,176.82191168547402,911.9156018997087,0.0,212.68751963710562,0,68446.37110247991,58900.0,1107.6000000000001,1159.914767128301
99,0,59.0,339.0,12.0,22.0,118.3668474784146,149.64937859684437,142.5825038318525,82.00587870856172,165.00261822039715,97.74327080853391,240.10240141410748,239.38729329337508,10.98605278440229,64.89186812457807,9.074443865746463,41.520578447383144,17.15396704125778,25.240519122107738,17.14580119894923,17.145442351995786,8.679689016448343,9.059676817716458,18.743861338466054,8.687373634758247,7.829275550347724,15.862689947494356,10.019660586731467,10.671004253166826,10.111427020876661,17.414985411484594,8.2359447512087,0,0,5900.0,200.0,200.0,880.0,2367.336949568292,2992.9875719368874,2851.65007663705,8200.587870856172,687.5109092516549,5864.596248512034,24010.240141410748,467.5533072136232,205.98848970754293,1216.722527335839,1020.8749348964772,778.510845888434,321.6368820235834,985.9577782073335,1004.6367890009313,1004.6157628122531,508.5755283075201,530.8404385380737,702.8948001924771,203.6103195646464,917.4932285563739,594.8508730310384,200.39321173462935,200.081329746878,947.946283207187,0.0,193.0299551064539,0,66161.12305324414,58900.0,1107.6000000000001,1075.0951389659915
100,0,59.0,339.0,12.0,22.0,178.91898495289485,187.17033058445128,170.6516519860412,78.61151793600658,214.81012304698936,83.7928519082226,238.3144166082132,250.23509652042443,11.344022150178636,62.189543712306,10.508456328793681,39.09138878454269,17.818756304131746,25.12820577852979,17.71051605073974,17.543539986756237,9.427664858841798,8.203842787504547,17.253944961874858,9.330023698336191,8.817606909324887,18.371106348219673,10.022694951096664,11.376110548549708,11.239372048741064,15.327846508353415,8.47350207804429,0,0,5900.0,200.0,200.0,880.0,3578.3796990578967,3743.4066116890253,3413.033039720824,7861.151793600658,895.0421793624557,5027.571114493356,23831.44166082132,488.740422891454,212.70041531584943,1166.0539446057376,1182.201336989289,732.9635397101754,334.1016807024702,981.5705382238199,1037.7255498480317,1027.9417960989983,552.4022378227615,480.6939133303445,647.0229360703072,218.67243042975448,1033.3133096865101,688.9164880582377,200.4538990219333,213.30207278530702,1053.6911295694747,0.0,198.59770495416302,0,67981.09144486015,58900.0,1107.6000000000001,1122.6686521675763
101,0,59.0,339.0,12.0,22.0,232.94073003786528,183.6071842720242,181.04660505077828,78.13507153493472,199.2322726536054,90.35556243985533,239.21045842846075,277.73515650325095,10.635960655165338,64.98142247069151,9.75650202279166,39.0376707957456,15.779832771935864,24.526994486414864,18.25442494306086,15.956160012533498,8.408145375101046,7.98795140157857,15.365574314399131,8.068668690619246,8.35393523999348,17.46479203969229,9.998356349966164,11.08695280057556,10.282072380871009,15.51076060403096,7.710950726214064,0,0,5900.0,200.0,200.0,880.0,4658.814600757306,3672.1436854404838,3620.9321010155654,7813.507153493472,830.1344693900226,5421.33374639132,23921.045842846077,542.451477545412,199.42426228435008,1218.4016713254662,1097.6064775640616,731.95632742023,295.8718644737974,958.0857221255807,1069.5952115074724,934.9312507343847,492.6647680723269,468.04402743624433,576.2090367899674,189.10942243638857,978.9767859367358,654.929701488461,199.96712699932328,207.88036501079173,963.9442857066571,0.0,180.72540764564212,0,69078.68679183754,58900.0,1107.6000000000001,1204.1933654503637
102,0,59.0,339.0,12.0,22.0,151.749806025804,204.48149207302555,184.699038555477,79.66119507389854,240.91148939849717,102.56774317916837,240.80535354111387,237.84302216650616,10.300636359976792,62.59259007483246,11.13962276559323,38.26992916662664,18.69312316510946,27.257492236355354,15.915696459447739,15.546579839048935,9.223844862966217,8.96674775735146,17.98828178030417,8.414327330037905,8.766908263424504,17.90128839702177,10.011426325766912,11.899754170626458,11.009611551785037,18.210351631751728,8.623236211041101,0,0,5900.0,200.0,200.0,880.0,3034.99612051608,4089.6298414605108,3693.98077110954,7966.119507389854,1003.7978724937383,6154.064590750102,24080.535354111387,464.53715266895733,193.13693174956487,1173.6110639031087,1253.2075611292385,717.5611718742495,350.49605934580234,1064.745790482631,932.560339420766,910.9324124442735,540.4596599394268,525.395376407312,674.5605667614063,197.21079679776338,1027.3720621200591,671.2983148883163,200.22852651533825,223.1203906992461,1032.1510829798472,0.0,202.1070986962758,0,69557.8164166548,58900.0,1107.6000000000001,1124.075622525883
103,0,59.0,339.0,12.0,22.0,176.42932561530228,200.12202531098654,176.28228942700088,81.29661889561626,130.89831362086466,97.2223256231013,240.07230304509835,272.923544685844,10.783730361409848,53.15241958958275,10.910332559071886,46.88021385149708,16.83813176252367,27.262457492978825,16.87650783026679,16.7573453642539,9.228150921820548,9.361915318964073,17.283523207470196,8.574512105830863,7.8665616372996015,16.703603620846643,9.988788273387652,10.60356144356226,11.452883111556421,16.84696761209416,8.924078029097828,0,0,5900.0,200.0,200.0,880.0,3528.5865123060457,4002.440506219731,3525.6457885400177,8129.661889561627,545.4096400869361,5833.339537386078,24007.230304509834,533.053798214539,202.19494427643465,996.6078673046767,1227.412412895587,879.0040097155703,315.7149705473188,1064.9397458194853,988.8578806796946,981.875704936752,540.7119680754228,548.5497257205511,648.1321202801323,200.96512748041084,921.862691871047,626.3851357817491,199.77576546775305,198.81677706679238,1073.7077917084146,0.0,209.15807880698034,0,69110.04069525958,58900.0,1107.6000000000001,1145.7885687043868
